id,name,create_date,sent_date,subscription_name,sent,open,delivered,bounce,unsubscribed,click,reply,dropped,selected,spamreport,suppressed,hardbounced,softbounced,pending,contactslost,notsent
108667692299,Mail 3: Recordatorio 1hora min Webinar Partners,2023-03-29,2023-03-29,Nada,139,61.0,137.0,2.0,0.0,7.0,0.0,21.0,229.0,0.0,69.0,0.0,2.0,0.0,0.0,90.0
108255519259,Newsletter - 28 Marzo,2023-03-27,2023-03-28,Debmedia Blog Subscription,324,116.0,323.0,1.0,0.0,4.0,0.0,131.0,1261.0,0.0,806.0,0.0,1.0,0.0,0.0,937.0
106772720403,Mail 2: Invitación Webinar Partners marzo 2023,2023-03-16,2023-03-27,Nada,140,59.0,137.0,3.0,0.0,12.0,1.0,20.0,229.0,0.0,69.0,1.0,2.0,0.0,1.0,89.0
106772652979,Mail 1: Invitación Webinar Partners Marzo 2023,2023-03-16,2023-03-22,Nada,129,61.0,127.0,2.0,0.0,16.0,0.0,20.0,229.0,0.0,80.0,0.0,2.0,0.0,0.0,100.0
107157419958,Newsletter - 21 Marzo,2023-03-20,2023-03-21,Debmedia Blog Subscription,327,121.0,326.0,1.0,0.0,4.0,0.0,132.0,1260.0,0.0,801.0,0.0,1.0,0.0,0.0,933.0
106440444475,Release debQ v3.89.0 / Citas v1.53.0 / Mobile v1.48.0,2023-03-14,2023-03-15,Marketing Information,731,293.0,715.0,16.0,0.0,5.0,0.0,208.0,1552.0,0.0,613.0,10.0,6.0,0.0,10.0,821.0
106239127598,Newsletter - 14 Marzo,2023-03-13,2023-03-14,Debmedia Blog Subscription,330,93.0,328.0,2.0,1.0,6.0,0.0,130.0,1256.0,0.0,796.0,1.0,1.0,0.0,2.0,926.0
105409654845,Newsletter - 7 Marzo,2023-03-07,2023-03-07,Debmedia Blog Subscription,336,109.0,335.0,1.0,1.0,6.0,0.0,128.0,1254.0,0.0,790.0,0.0,1.0,0.0,1.0,918.0
104007893151,Newsletter - 28 febrero,2023-02-24,2023-03-01,Debmedia Blog Subscription,345,112.0,343.0,2.0,0.0,7.0,0.0,127.0,1254.0,0.0,782.0,1.0,1.0,0.0,1.0,909.0
102818267576,Newsletter - 21 febrero,2023-02-16,2023-02-21,Debmedia Blog Subscription,357,112.0,356.0,1.0,1.0,3.0,0.0,125.0,1253.0,0.0,771.0,1.0,0.0,0.0,2.0,896.0
102028681392,Newsletter - 14 febrero,2023-02-10,2023-02-14,Debmedia Blog Subscription,366,111.0,366.0,0.0,1.0,8.0,0.0,124.0,1252.0,0.0,762.0,0.0,0.0,0.0,1.0,886.0
101515147353,Newsletter - 7 febrero,2023-02-07,2023-02-07,Debmedia Blog Subscription,383,130.0,381.0,2.0,0.0,9.0,0.0,122.0,1252.0,0.0,747.0,2.0,0.0,0.0,2.0,869.0
95852069527,Encuesta de satisfacción - enero 2023,2022-12-19,2023-01-30,Nada,125,33.0,122.0,3.0,0.0,3.0,0.0,11.0,158.0,0.0,22.0,2.0,1.0,0.0,2.0,33.0
42025906953,Pedido de datos para proyectos,2021-02-26,2023-01-25,Equipo de Sales & Marketing,14,13.0,14.0,0.0,0.0,5.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37197442644,Pedido de datos para piloto,2020-11-06,2023-01-25,Equipo de Sales & Marketing,63,29.0,63.0,0.0,0.0,12.0,5.0,13.0,89.0,0.0,13.0,0.0,0.0,0.0,0.0,26.0
36105456660,Alta de licencia para partners,2020-10-15,2023-01-25,Equipo de Sales & Marketing,0,,,,,,,,,,,,,,,
21208385422,Fin de Entrenamiento Técnico,2019-11-14,2023-01-25,One to One,0,,,,,,,,,,,,,,,
21216609545,Solicitud de contactos para capacitar,2019-11-14,2023-01-25,One to One,5,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21132196661,Inicio del proceso de Onboarding Debmedia,2019-11-13,2023-01-25,Equipo de Sales & Marketing,122,80.0,122.0,0.0,0.0,56.0,7.0,1.0,124.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
48792726884,Customer Success,2021-06-14,2023-01-25,Equipo de Sales & Marketing,23,7.0,23.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0
34149433854,Flujo Deal - Email 5,2020-08-26,2023-01-25,Marketing Information,1797,540.0,1775.0,22.0,8.0,39.0,1.0,135.0,2408.0,0.0,476.0,2.0,20.0,0.0,10.0,611.0
33855517787,Flujo Deal - Email 4,2020-08-19,2023-01-25,Marketing Information,1824,435.0,1800.0,24.0,7.0,27.0,0.0,126.0,2413.0,0.0,463.0,2.0,22.0,0.0,9.0,589.0
33855051308,Flujo Deal - Email 3,2020-08-19,2023-01-25,Marketing Information,1864,504.0,1839.0,25.0,11.0,34.0,0.0,109.0,2426.0,0.0,453.0,4.0,21.0,0.0,15.0,562.0
30642978340,Flujo Deal - Email 2,2020-06-13,2023-01-25,Marketing Information,1867,613.0,1829.0,38.0,10.0,83.0,1.0,82.0,2444.0,0.0,495.0,16.0,22.0,0.0,26.0,577.0
30642985058,Flujo Deal - Email 1,2020-06-13,2023-01-25,Marketing Information,1760,462.0,1739.0,21.0,8.0,48.0,0.0,148.0,2402.0,0.0,494.0,1.0,20.0,0.0,9.0,642.0
98290246533,Mantenimiento sobre el sistema 15/01,2023-01-12,2023-01-12,Marketing Information,681,277.0,679.0,2.0,1.0,4.0,0.0,198.0,1473.0,0.0,594.0,1.0,1.0,0.0,2.0,792.0
60546827837,Suscripción Newsletter,2021-11-25,2022-12-26,Debmedia Blog Subscription,2015,820.0,1960.0,55.0,28.0,14.0,0.0,22.0,2053.0,0.0,16.0,51.0,4.0,0.0,79.0,38.0
96076200724,Mail 9: Campaña ebook Salud MX,2022-12-21,2022-12-21,Nada,489,125.0,489.0,0.0,3.0,1.0,0.0,33.0,522.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0
96080871294,Mail 8: Campaña ebook Salud MX,2022-12-21,2022-12-21,Nada,640,177.0,638.0,2.0,4.0,3.0,0.0,28.0,668.0,0.0,0.0,2.0,0.0,0.0,6.0,28.0
95866223506,Newsletter - 20 dic,2022-12-19,2022-12-20,Debmedia Blog Subscription,396,119.0,394.0,2.0,0.0,11.0,0.0,120.0,1245.0,0.0,729.0,2.0,0.0,0.0,2.0,849.0
80134765463,Mail 7: Campaña ebook Salud MX,2022-07-25,2022-12-19,Nada,647,101.0,643.0,4.0,5.0,8.0,0.0,53.0,703.0,0.0,3.0,4.0,0.0,0.0,9.0,56.0
84033112999,Mail 6: Campaña ebook Salud MX,2022-09-05,2022-12-19,Nada,654,96.0,654.0,0.0,4.0,12.0,0.0,49.0,703.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0
95880436295,Mail 5: Campaña ebook Salud MX,2022-12-19,2022-12-19,Nada,0,,,,,,,,,,,,,,,
80132695352,Mail 1: Campaña ebook Salud MX,2022-07-25,2022-12-19,Nada,968,399.0,957.0,11.0,11.0,210.0,0.0,7.0,977.0,0.0,2.0,11.0,0.0,0.0,22.0,9.0
95119224239,Newsletter - 13 dic,2022-12-12,2022-12-13,Debmedia Blog Subscription,401,119.0,399.0,2.0,0.0,14.0,0.0,118.0,1240.0,0.0,721.0,2.0,0.0,0.0,2.0,839.0
94757073784,Video grabación webinar partners diciembre 2022,2022-12-09,2022-12-09,Nada,113,58.0,113.0,0.0,1.0,13.0,0.0,15.0,198.0,0.0,70.0,0.0,0.0,0.0,1.0,85.0
93482761299,Actualización debQ v3.88.0 / Citas v1.52.0 / Mobile v1.47.0,2022-11-29,2022-12-07,Marketing Information,671,246.0,669.0,2.0,1.0,5.0,0.0,189.0,1426.0,0.0,566.0,1.0,1.0,0.0,2.0,755.0
94344296571,Recordatorio 5 min antes Demo producto MX,2022-12-06,2022-12-06,Nada,55,17.0,54.0,1.0,0.0,4.0,0.0,5.0,65.0,0.0,5.0,0.0,1.0,0.0,0.0,10.0
94330953501,Recordatorio 1 hora antes Demo producto MX ,2022-12-06,2022-12-06,Nada,58,15.0,57.0,1.0,0.0,3.0,0.0,5.0,65.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0
94206450694,2da Invitación webinar Demo Producto MX,2022-12-05,2022-12-05,Nada,58,13.0,57.0,1.0,0.0,3.0,1.0,5.0,65.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0
93942755431,Mantenimiento sobre el sistema 04/12,2022-12-02,2022-12-02,Marketing Information,689,258.0,684.0,5.0,2.0,3.0,0.0,184.0,1415.0,0.0,542.0,3.0,2.0,0.0,5.0,726.0
93075890969,2da invitación webinar partners diciembre 2022,2022-11-25,2022-12-02,Nada,117,64.0,117.0,0.0,0.0,9.0,1.0,15.0,197.0,0.0,65.0,0.0,0.0,0.0,0.0,80.0
93358673587,Newsletter - 29 nov,2022-11-28,2022-11-29,Debmedia Blog Subscription,401,113.0,401.0,0.0,0.0,4.0,0.0,116.0,1228.0,0.0,711.0,0.0,0.0,0.0,0.0,827.0
92947097470,Invitación webinar partners diciembre 2022,2022-11-24,2022-11-28,Nada,116,71.0,116.0,0.0,0.0,17.0,0.0,15.0,193.0,0.0,62.0,0.0,0.0,0.0,0.0,77.0
93074894880,Confirmación registro Webinar Partners,2022-11-25,2022-11-25,Nada,40,26.0,40.0,0.0,0.0,15.0,0.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
91001970005,Envío 2 Calificación Capterra,2022-11-08,2022-11-24,Nada,1062,361.0,1031.0,31.0,2.0,22.0,0.0,209.0,1833.0,0.0,562.0,5.0,26.0,0.0,7.0,771.0
92073554215,Invitación webinar Demo Producto MX,2022-11-17,2022-11-23,Nada,48,12.0,48.0,0.0,0.0,3.0,0.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
92199468357,Recordatorio 15 min Demo producto MX,2022-11-18,2022-11-22,Nada,0,,,,,,,,,,,,,,,
92199131740,Confirmación registro Webinar Demo Producto MX,2022-11-18,2022-11-22,Nada,17,9.0,17.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92086012546,Confirmación registro webinar Conecta salud 1 dic 22,2022-11-17,2022-11-22,Nada,84,44.0,83.0,1.0,0.0,14.0,0.0,1.0,85.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
92086451477,Recordatorio 15 min antes webinar Conecta salud 1 dic 22 (Clon),2022-11-17,2022-11-22,Nada,83,49.0,83.0,0.0,0.0,32.0,0.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
92294488334,Newsletter - 22 nov,2022-11-19,2022-11-22,Debmedia Blog Subscription,401,127.0,401.0,0.0,1.0,18.0,0.0,113.0,1220.0,0.0,706.0,0.0,0.0,0.0,1.0,819.0
90993170280,Envío 1 Calificación Capterra,2022-11-08,2022-11-17,Nada,1081,298.0,1050.0,31.0,1.0,60.0,0.0,200.0,1806.0,0.0,525.0,6.0,25.0,0.0,7.0,725.0
91934668450,Novedad con Mantenimiento sobre Fila Virtual 16/11,2022-11-16,2022-11-16,Marketing Information,706,279.0,704.0,2.0,1.0,0.0,0.0,179.0,1412.0,0.0,527.0,0.0,2.0,0.0,1.0,706.0
91791450996,Mail Mantenimiento sobre Fila Virtual 16/11,2022-11-15,2022-11-15,Marketing Information,727,307.0,722.0,5.0,2.0,0.0,0.0,178.0,1425.0,0.0,520.0,3.0,2.0,0.0,5.0,698.0
91763506269,Newsletter - 15 nov,2022-11-15,2022-11-15,Debmedia Blog Subscription,404,126.0,403.0,1.0,0.0,6.0,0.0,111.0,1217.0,0.0,702.0,1.0,0.0,0.0,1.0,813.0
90449200972,Recordatorio Mail Migración Servicio Plantillas BI (Clon),2022-11-03,2022-11-09,Marketing Information,167,54.0,162.0,5.0,0.0,3.0,0.0,45.0,248.0,0.0,36.0,0.0,5.0,0.0,0.0,81.0
90548337533,Newsletter - 8 nov,2022-11-04,2022-11-08,Debmedia Blog Subscription,409,124.0,409.0,0.0,0.0,6.0,0.0,111.0,1215.0,0.0,695.0,0.0,0.0,0.0,0.0,806.0
90267171211,Mail Migración Servicio Plantillas BI,2022-11-02,2022-11-04,Marketing Information,208,72.0,198.0,10.0,0.0,5.0,0.0,40.0,248.0,0.0,0.0,3.0,7.0,0.0,3.0,40.0
90295844151,Mail 7: Flujo caso éxito banco Supervielle,2022-11-02,2022-11-02,Nada,14,4.0,14.0,0.0,1.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
90295615876,Mail 6: Flujo caso éxito banco Supervielle,2022-11-02,2022-11-02,Nada,6,5.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90295843588,Mail 5: Flujo caso éxito banco Supervielle,2022-11-02,2022-11-02,Nada,10,6.0,10.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90293869649,Mail 4: Flujo caso éxito banco Supervielle,2022-11-02,2022-11-02,Nada,10,5.0,10.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90295842675,Mail 3: Flujo caso éxito Banco Supervielle,2022-11-02,2022-11-02,Nada,18,11.0,18.0,0.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
90288975934,Mail 2: Flujo caso éxito Banco Supervielle,2022-11-02,2022-11-02,Nada,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90288334952,Mail 1: Flujo caso éxito Banco Supervielle,2022-11-02,2022-11-02,Nada,22,19.0,22.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89811726096,Mail 7: Flujo caso éxito banca Bica,2022-10-28,2022-10-28,Nada,20,4.0,20.0,0.0,1.0,0.0,0.0,3.0,25.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0
89811906613,Mail 7: Flujo caso éxito banca Itaú,2022-10-28,2022-10-28,Nada,9,2.0,9.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
89811725658,Mail 7: Flujo caso éxito banca Credicentro,2022-10-28,2022-10-28,Nada,30,8.0,30.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
89810056272,Mail 7: Flujo caso éxito banca HIR CASA,2022-10-28,2022-10-28,Nada,3,1.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89695360178,Mail 6: Flujo caso éxito banca HIR CASA,2022-10-27,2022-10-27,Nada,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89696371044,Mail 5: Flujo caso éxito banco HIR CASA,2022-10-27,2022-10-27,Nada,3,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89695206481,Mail 4: Flujo caso éxito banca HIR CASA,2022-10-27,2022-10-27,Nada,3,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89696370742,Mail 3: Flujo caso éxito banca HIR CASA,2022-10-27,2022-10-27,Nada,4,3.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89695228541,Mail 2: Flujo caso éxito banca HIR CASA,2022-10-27,2022-10-27,Nada,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89695224087,Mail 1: Flujo caso éxito banca HIR CASA,2022-10-27,2022-10-27,Nada,5,4.0,5.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
89695203507,Mail 2: Flujo caso éxito banca Credicentro,2022-10-27,2022-10-27,Nada,0,,,,,,,,,,,,,,,
89695197002,Mail 2: Flujo caso éxito banca Credicentro,2022-10-27,2022-10-27,Nada,21,2.0,21.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
89690673529,Mail 2: Flujo caso éxito banca Itaú,2022-10-27,2022-10-27,Nada,5,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89685920944,Mail 1: Flujo caso éxito banca Itaú,2022-10-27,2022-10-27,Nada,15,9.0,14.0,1.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
89695354491,Mail 6: Flujo caso éxito banca Credicentro,2022-10-27,2022-10-27,Nada,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89694818079,Mail 5: Flujo caso éxito banco Credicentro,2022-10-27,2022-10-27,Nada,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89694817858,Mail 4: Flujo caso éxito banca Credicentro,2022-10-27,2022-10-27,Nada,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89695352655,Mail 3: Flujo caso éxito banca Credicentro,2022-10-27,2022-10-27,Nada,11,4.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89695194900,Mail 1: Flujo caso éxito banca Credicentro,2022-10-27,2022-10-27,Nada,32,11.0,32.0,0.0,1.0,4.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
89694812733,Mail 6: Flujo caso éxito banca Itaú,2022-10-27,2022-10-27,Nada,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89692807855,Mail 5: Flujo caso éxito banco Itaú,2022-10-27,2022-10-27,Nada,6,3.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89692565365,Mail 4: Flujo caso éxito banca Itaú,2022-10-27,2022-10-27,Nada,6,3.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89692989511,Mail 3: Flujo caso éxito banca Itaú,2022-10-27,2022-10-27,Nada,9,6.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89676157349,Mail 5: Flujo caso éxito banca Bica,2022-10-27,2022-10-27,Nada,5,4.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89676979241,Mail 6: Flujo caso éxito banca Bica,2022-10-27,2022-10-27,Nada,4,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89672053865,Mail 4: Flujo caso éxito banca Bica,2022-10-27,2022-10-27,Nada,5,4.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89678814822,Mail 3: Flujo caso éxito banca Bica,2022-10-27,2022-10-27,Nada,9,5.0,9.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89671038040,Mail 2: Flujo caso éxito banca Bica,2022-10-27,2022-10-27,Nada,16,2.0,16.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
89670068082,Mail 1: Flujo caso éxito banca Bica,2022-10-27,2022-10-27,Nada,26,10.0,26.0,0.0,1.0,3.0,0.0,1.0,29.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0
81922441843,Mail 6: Flujo ebooks antiguos,2022-08-13,2022-10-26,Nada,899,116.0,893.0,6.0,5.0,0.0,0.0,159.0,1104.0,0.0,46.0,5.0,1.0,0.0,10.0,205.0
89330324765,Newsletter - 25 oct,2022-10-24,2022-10-25,Debmedia Blog Subscription,407,113.0,407.0,0.0,0.0,4.0,0.0,109.0,1207.0,0.0,691.0,0.0,0.0,0.0,0.0,800.0
89313529859,Invitación Almuerzo CECOMSA oct 2022,2022-10-24,2022-10-24,Nada,23,6.0,20.0,3.0,0.0,0.0,2.0,1.0,24.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0
89278263626,Comunicado importante sobre la actualización versión 87,2022-10-24,2022-10-24,Marketing Information,709,289.0,704.0,5.0,3.0,13.0,0.0,171.0,1396.0,0.0,516.0,1.0,4.0,0.0,4.0,687.0
88204109704,Newsletter - 18 oct,2022-10-14,2022-10-18,Debmedia Blog Subscription,410,115.0,410.0,0.0,0.0,9.0,0.0,109.0,1198.0,0.0,679.0,0.0,0.0,0.0,0.0,788.0
88160677494,Actualización debQ v3.87.0 / Citas v1.51.0 / Mobile v1.46.0,2022-10-14,2022-10-18,Marketing Information,727,297.0,706.0,21.0,2.0,2.0,0.0,152.0,1388.0,0.0,509.0,16.0,5.0,0.0,18.0,661.0
80128982961,ELIMINAR,2022-07-25,2022-10-15,Nada,0,,,,,,,,,,,,,,,
87739874201,Newsletter - 11 oct,2022-10-11,2022-10-11,Debmedia Blog Subscription,414,122.0,413.0,1.0,0.0,7.0,0.0,107.0,1191.0,0.0,670.0,1.0,0.0,0.0,1.0,777.0
86861178718,Newsletter - 4 oct,2022-10-04,2022-10-04,Debmedia Blog Subscription,420,123.0,420.0,0.0,0.0,8.0,0.0,108.0,1186.0,0.0,658.0,0.0,0.0,0.0,0.0,766.0
86121875097,Newsletter - 27 septiembre,2022-09-26,2022-09-27,Debmedia Blog Subscription,443,143.0,442.0,1.0,0.0,8.0,0.0,107.0,1183.0,0.0,633.0,1.0,0.0,0.0,1.0,740.0
85764915000,Ebook Videollamada,2022-09-22,2022-09-23,Nada,75,24.0,69.0,6.0,1.0,2.0,0.0,920.0,3096.0,0.0,2101.0,5.0,1.0,0.0,6.0,3021.0
85477289874,Newsletter - 20 septiembre,2022-09-20,2022-09-20,Debmedia Blog Subscription,452,135.0,452.0,0.0,1.0,11.0,0.0,107.0,1176.0,0.0,617.0,0.0,0.0,0.0,1.0,724.0
84736205894,Mail 1: Flujo intentando comunicar,2022-09-13,2022-09-20,Nada,404,151.0,397.0,7.0,6.0,15.0,0.0,29.0,626.0,0.0,193.0,1.0,6.0,0.0,7.0,222.0
84736966504,Mail 2: Flujo intentando comunicar,2022-09-13,2022-09-20,Nada,331,108.0,326.0,5.0,0.0,3.0,0.0,30.0,531.0,0.0,170.0,1.0,4.0,0.0,1.0,200.0
79967074484,Mail 3: Flujo descargable Videollamadas,2022-07-22,2022-09-20,Nada,177,83.0,177.0,0.0,3.0,0.0,0.0,2.0,180.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
84801885592,RECORDATORIO 1 HORA ANTES WEBINAR PARTNERS SEP (Clon),2022-09-13,2022-09-13,Marketing Information,38,27.0,38.0,0.0,0.0,6.0,0.0,13.0,88.0,0.0,37.0,0.0,0.0,0.0,0.0,50.0
84736249400,Newsletter - 13 septiembre,2022-09-12,2022-09-13,Debmedia Blog Subscription,469,148.0,468.0,1.0,0.0,17.0,0.0,106.0,1167.0,0.0,592.0,1.0,0.0,0.0,1.0,698.0
84736243328,Mail 4: Flujo intentando comunicar,2022-09-13,2022-09-13,Nada,278,77.0,276.0,2.0,3.0,2.0,0.0,29.0,476.0,0.0,169.0,0.0,2.0,0.0,3.0,198.0
84736257357,Mail 3: Flujo intentando comunicar,2022-09-13,2022-09-13,Nada,298,75.0,296.0,2.0,0.0,11.0,0.0,30.0,497.0,0.0,169.0,0.0,2.0,0.0,0.0,199.0
79958224687,Mail 2: Flujo descargable Videollamadas,2022-07-22,2022-09-12,Nada,151,82.0,151.0,0.0,3.0,30.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
84394442830,Invitación Cena presencial México,2022-09-09,2022-09-12,Marketing Information,17,5.0,17.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
79957647616,Mail 1: Flujo descargables videollamadas,2022-07-22,2022-09-07,Nada,586,221.0,574.0,12.0,2.0,137.0,0.0,7.0,593.0,0.0,0.0,12.0,0.0,0.0,14.0,7.0
84022172426,Newsletter - 6 septiembre,2022-09-05,2022-09-06,Debmedia Blog Subscription,483,130.0,483.0,0.0,0.0,5.0,0.0,104.0,1163.0,0.0,576.0,0.0,0.0,0.0,0.0,680.0
79968602162,Mail 7: Flujo descargable Videollamadas,2022-07-22,2022-09-06,Nada,389,69.0,388.0,1.0,3.0,0.0,0.0,24.0,413.0,0.0,0.0,0.0,1.0,0.0,3.0,24.0
79967075354,Mail 6: Flujo descargable Videollamadas,2022-07-22,2022-09-06,Nada,422,55.0,420.0,2.0,2.0,1.0,0.0,19.0,441.0,0.0,0.0,2.0,0.0,0.0,4.0,19.0
79967074862,Mail 5: Flujo descargable Videollamadas,2022-07-22,2022-09-06,Nada,432,67.0,429.0,3.0,1.0,0.0,0.0,23.0,455.0,0.0,0.0,1.0,2.0,0.0,2.0,23.0
79967182598,Mail 4: Flujo descargable Videollamadas,2022-07-22,2022-09-06,Nada,80,32.0,79.0,1.0,0.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
81920544817,Mail 5: Flujo ebooks antiguos,2022-08-13,2022-09-05,Nada,139,77.0,138.0,1.0,7.0,1.0,0.0,12.0,153.0,0.0,2.0,1.0,0.0,0.0,8.0,14.0
81920515422,Mail 4: Flujo ebooks antiguos,2022-08-13,2022-09-05,Nada,134,104.0,134.0,0.0,3.0,0.0,0.0,2.0,137.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
81920544799,Mail 3: Flujo ebooks antiguos,2022-08-13,2022-09-05,Nada,135,85.0,135.0,0.0,0.0,2.0,0.0,2.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
81920544784,Mail 2: Flujo ebooks antiguos,2022-08-13,2022-09-05,Nada,280,139.0,278.0,2.0,3.0,0.0,0.0,10.0,290.0,0.0,0.0,1.0,1.0,0.0,4.0,10.0
81919083807,Mail 1: Flujo ebooks antiguos,2022-08-13,2022-09-05,Nada,1209,333.0,1191.0,18.0,10.0,59.0,0.0,140.0,1395.0,1.0,46.0,17.0,1.0,0.0,28.0,186.0
81889028255,Mail 1: Flujo contactado abierto,2022-08-13,2022-09-05,Nada,1161,261.0,1143.0,18.0,11.0,23.0,0.0,101.0,2122.0,0.0,860.0,6.0,12.0,0.0,17.0,961.0
81912742306,Mail 2: Flujo contactado abierto,2022-08-13,2022-09-05,Nada,1046,244.0,1030.0,16.0,7.0,11.0,0.0,109.0,1974.0,0.0,819.0,2.0,14.0,0.0,9.0,928.0
81881822735,Mail 3: Flujo contactado abierto,2022-08-13,2022-09-05,Nada,984,170.0,969.0,15.0,4.0,7.0,0.0,116.0,1909.0,0.0,809.0,2.0,13.0,0.0,6.0,925.0
81881822740,Mail 4: Flujo contactado abierto,2022-08-13,2022-09-05,Nada,948,228.0,937.0,11.0,6.0,8.0,0.0,123.0,1884.0,0.0,813.0,1.0,10.0,0.0,7.0,936.0
83684487706,Segundo intento encuesta del servicio de soporte - 01 / Sep,2022-09-01,2022-09-02,Nada,22,16.0,22.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
